Port_IDs,Total_PnL,Sharpe_Ratio,MDD,Win_Positions,Total_Positions,Win_Rate,score,Rank
3952087967771302912,1032.6052598600002,0.34480548419490586,0.0,58.0,172,0.3372093023255814,412.97926651949115,136.0
3953433416230728705,4924.76177998,-0.2009746910634715,-0.9001297577330086,110.0,527,0.20872865275142316,1969.8453184015027,57.0
3953764659057081857,6048.86608919,0.33384652303339996,-9.430746926752785e-06,180.0,583,0.30874785591766724,2419.477466304651,49.0
3956048468100538880,1373.56489,1.0556772199229658,0.0,20.0,28,0.7142857142857143,549.6140877374055,129.0
3956076827719377409,16790.01223802,0.7021440718645146,-1.0,2019.0,3916,0.5155771195097038,6716.2670961415115,31.0
3957509601040585217,3174.1803667200006,0.2569515214828553,-3.127434843251184e-06,300.0,1113,0.2695417789757412,1269.5761869478297,76.0
3960874214179953664,19567.47128569,0.2534194443367593,-0.9999947540558743,1233.0,2391,0.5156838143036386,7827.116107441543,29.0
3962024093501274881,9314.494060179999,0.0630274277092468,-0.00017490970174661636,337.0,1273,0.26472898664571876,3725.6430401809175,41.0
3966142151544441601,4883.80077594,-0.0454660193521753,-1.0,1028.0,1932,0.5320910973084886,1953.5598796799252,58.0
3975304792994095360,2536.0810463,0.19983148655052957,-2.0181989367837514,1040.0,2438,0.4265791632485644,1014.7386656696467,95.0
3975392755164484097,2330.27031414,0.0278511649550156,-556546.7627879644,512.0,1829,0.2799343903772553,112241.29703203743,24.0
3976088733682659585,5901.15009982,0.10959295886774749,-1.5820266306196031,1226.0,2814,0.43567874911158494,2360.652891016696,50.0
3977078013600312321,4622.3514376,-0.04703231915351835,-8.474501179984935,1638.0,5018,0.32642487046632124,1850.4540080672975,60.0
3977116548751698176,603.9805007599999,0.0619495974963542,-3307281.5535062407,456.0,1624,0.28078817733990147,661697.7495652492,23.0
3977234346014419201,2427.29283086,0.6565452596466201,0.0,33.0,83,0.39759036144578314,970.9538549580385,100.0
3978449781300392193,5888.6560088,0.24853133380428985,-9.6974228693399e-05,344.0,784,0.4387755102040816,2355.3808598660075,51.0
3981810242465907713,2836.47282999,0.3217679770645307,-2.820491169412047e-05,12.0,105,0.11428571428571428,1134.49709660153,87.0
3983074113875692800,2424.82951996,0.6815499644809098,0.0,14.0,43,0.32558139534883723,969.9688311128792,101.0
3986814617275053313,16337.46188064,0.3827494328152957,-0.0115993591411442,2780.0,3554,0.7822172200337648,6534.980118679677,32.0
3987739404272887297,12464.6063154,0.07986967523233163,-48.18096547759122,1381.0,6050,0.22826446280991736,4995.325506604369,35.0
3988071780777702657,3424.4699222,0.09072434209660067,-0.5231280063608538,890.0,2385,0.3731656184486373,1369.757128345746,70.0
3988187872032603905,2599.76167062,0.062350666763991515,-5.972913465051924e+32,1711.0,5238,0.3266513936617029,1.194582693010385e+32,11.0
3988205565930333696,3283.93800993,0.13583665943217338,-0.003098976010306343,141.0,371,0.38005390835579517,1313.4545801558675,75.0
3991414786174551297,1787.98771569,0.2813621088058615,-5.214372680595401e+31,93.0,311,0.2990353697749196,1.0428745361190802e+31,12.0
3993014919980212480,3078.66301039,0.08352376620776558,-0.10200779932275171,331.0,695,0.4762589928057554,1231.3582887450077,80.0
3993222640082269952,1884.46844302,0.22385665328021573,-4.053712854138137e+30,1434.0,3087,0.4645286686103013,8.107425708276274e+29,13.0
3994879592543698688,3658.7650624,-0.06756469474735394,-25442284.8615257,361.0,653,0.552833078101072,5089920.313344,22.0
3995532094997544704,-12346.6822186,-0.06365168718264314,-4.620618599864449,1295.0,6051,0.21401421252685507,-4937.946457804929,148.0
3996598927198996481,3509.04461888,0.07395033278346097,-1.3033854444784672e+38,980.0,2661,0.368282600526118,2.6067708889569346e+37,9.0
3998572645139652353,9603.58535988,0.20736669206610092,-2.2232638800829087e-06,95.0,266,0.35714285714285715,3841.332068689987,40.0
3998659472131949824,1449.32593976,0.30758990516396656,0.0,72.0,147,0.4897959183673469,579.6716324673858,127.0
3999240873283311617,42574.47367879,0.578777391910644,-0.004275706571199942,2366.0,4522,0.5232198142414861,17029.81628185631,26.0
3999845462424248576,5843.15260681,0.11495469904592846,-1.2711769614229154,1443.0,3318,0.4349005424954792,2337.393254580248,52.0
4000222729738650369,1803.6201332800001,0.18659400116220806,-931.6023034674854,537.0,958,0.5605427974947808,907.6805464855953,109.0
4000877324693233921,-836.1005588599996,-0.02269852339825882,-0.9948838522152964,2714.0,6050,0.44859504132231404,-334.4031968264441,146.0
4002413037164645377,3686.9697606,0.21347455967477097,-0.0976227644852175,107.0,576,0.1857638888888889,1474.6900475496884,68.0
4004410127575640832,2905.76386668,0.38294389739036017,-0.9998524430978182,175.0,507,0.34516765285996054,1162.4549170951227,83.0
4004713168329653760,1667.19861,0.27752453937468635,0.0,2.0,27,0.07407407407407407,666.7701087692199,121.0
4006366295148391425,3018.5418057,0.14315726446342664,-1.815183935479539,117.0,681,0.17180616740088106,1207.6398868631752,81.0
4008537296438699777,2330.8456453100002,0.12682851628245698,-1.8565792594149524e+18,249.0,535,0.4654205607476635,3.713158518829915e+17,14.0
4008711265867865600,11298.706389769999,0.5345717364201094,-2.3267057949695323e-06,166.0,394,0.4213197969543147,4519.485059873962,36.0
4008804082027254529,3332.73345887,0.4695676730078465,-9.95316567111406e-05,527.0,975,0.5405128205128205,1333.088325038285,73.0
4011626972687000576,5483.14982082,0.11765165262045879,-0.9964451114375424,2326.0,6056,0.38408190224570676,2193.332921036298,53.0
4012994295026226176,2500.33664614,0.2471031628610832,-1.658656875090389e+43,251.0,627,0.4003189792663477,3.3173137501807784e+42,8.0
4013955990069013504,1690.02704985,0.4960462835753883,-36.59739843432732,236.0,358,0.659217877094972,683.3450352996476,120.0
4013978721149559808,3778.87822398,0.27794323352865735,0.0,61.0,294,0.20748299319727892,1511.4554208613783,66.0
4014818740371615232,2013.64751009,-0.12464988855130224,-0.9999982285629974,111.0,529,0.20982986767485823,805.4425917019147,114.0
4016164457907769600,3742.68731972,-0.00575978331255579,-0.5101326662463798,310.0,712,0.4353932584269663,1497.018765812098,67.0
4017110277719148289,2899.93302141,0.2029645494264674,0.0,143.0,252,0.5674603174603174,1159.890843960574,84.0
4017263283405469185,7141.3664193899995,-0.01980374607684376,-1.6095484559030913,2034.0,6050,0.336198347107438,2856.6961561580683,45.0
4017323550554338817,3134.7351025,0.26237362987601665,0.0,273.0,545,0.5009174311926605,1253.8228448320822,78.0
4019895412775450368,2640.30025492,0.12607368662287383,0.0,242.0,571,0.4238178633975482,1056.0003058603265,91.0
4020204877254599680,71998.85595307,0.1454144977119934,-1.6036047713631771,1993.0,6050,0.3294214876033058,28799.739668680348,25.0
4021243448368889856,1498.1937579,0.20939456030499226,-0.9999999957364947,2290.0,6050,0.3785123966942149,599.3781727669083,125.0
4021669203289716224,26427.33159178,-0.07664964482232602,-1.383756105292331,528.0,1682,0.31391200951248516,10571.017784240565,28.0
4022565861939831809,14197.57707589,0.07547435761869324,-5.86982497200485e-07,372.0,705,0.5276595744680851,5678.906238738129,33.0
4022641794255717633,2176.83382376,0.12089918057475306,-inf,2634.0,6052,0.43522802379378717,inf,1.5
4023616625178799873,2087.77119301,0.15373763126827186,-0.07378288869038598,339.0,827,0.40991535671100365,835.0103466067897,111.0
4023697433751327232,2408.22399998,0.3203138690481168,0.0,4.0,42,0.09523809523809523,963.1952179622382,104.0
4023697881318718465,3151.95061998,0.27394757754372734,0.0,6.0,70,0.08571428571428572,1260.6710036938346,77.0
4026179081117855488,6796.18836,-0.11854567426390063,-6.391935135791013e-05,46.0,197,0.233502538071066,2718.263143335399,46.0
4027747397961573889,2638.21944996,0.18070199929541622,-2.0659868440546994e-05,207.0,460,0.45,1055.1869947157625,92.0
4028427053699127040,2633.02381341,-0.15289230250742916,-0.0007519488306943944,36.0,121,0.2975206611570248,1052.9935601291295,93.0
4028701921959171840,17601.40139824,0.6538474652434058,-5.280880748325924e-07,373.0,687,0.5429403202328966,7040.611007673214,30.0
4029299190618134272,3354.14587637,0.19616409649170083,-0.014442569971448485,72.0,230,0.3130434782608696,1341.5513926387682,72.0
4029422834086627072,2799.90254984,0.6555559284739944,0.0,38.0,102,0.37254901960784315,1119.9949416165032,88.0
4029506971304830209,2413.6540000200002,0.24005554600882587,-0.01872396567401447,3.0,52,0.057692307692307696,965.3431306957068,103.0
4029507714735307777,1537.89995998,0.16749138773501573,0.0,2.0,53,0.03773584905660377,615.0140049932261,124.0
4029749871687083265,3662.13654822,0.6387905791425214,0.0,367.0,856,0.4287383177570093,1464.8891302935185,69.0
4030392204221219329,1347.75800996,0.11275348966861652,0.0,8.0,85,0.09411764705882353,538.9464417956065,131.0
4030395639953224449,4413.76154738,-0.06991380843154998,-0.012756739649955768,86.0,492,0.17479674796747968,1765.303675832197,63.0
4030555430101054209,3358.38032001,0.5332478352895186,0.0,32.0,121,0.2644628099173554,1343.3385486355787,71.0
4030565764341697025,2789.87828996,0.34224126755864953,-0.0001552518517981518,51.0,105,0.4857142857142857,1115.9025908432095,89.0
4030626027667524352,3796.34803991,0.49611142069756614,-2.383077098317874e-05,116.0,233,0.4978540772532189,1518.5378395640887,65.0
4030635536196756737,2581.61417484,0.22056172415801228,-0.062237808482565576,679.0,1294,0.5247295208655333,1032.5767589670306,94.0
4030708912786799105,1612.84376999,0.18394269218344633,0.0,2.0,60,0.03333333333333333,644.9960241369884,122.0
4031173908980084736,5360.42572991,0.6045047778278044,-4.686931999173148e-06,85.0,225,0.37777777777777777,2144.1894221125126,54.0
4031181049693676544,4545.2423384,-0.13045470183164662,-0.9272259158221806,73.0,302,0.24172185430463577,1818.0674163180458,62.0
4031408429897920512,1351.26659997,0.2231686845785258,0.0,4.0,82,0.04878048780487805,540.3784686421541,130.0
4031414524297538817,2726.79561774,0.09575084481832127,-0.07631482550506272,90.0,244,0.36885245901639346,1090.5991205604485,90.0
4031451549482615297,3124.54121527,0.2912675391332143,-0.0006946815939312007,44.0,114,0.38596491228070173,1249.7426017972869,79.0
4031493134338259457,9082.69828786,0.07298205657070152,-0.0004821392162450605,683.0,1889,0.36156696664902066,3632.937462885479,42.0
4031673021422897664,1984.71719999,0.3768426977722679,-0.0031739833399393957,72.0,229,0.314410480349345,793.8320086500346,115.0
4032403303704824321,2060.57051952,0.9331119801282416,-4.105848040687884e-05,123.0,223,0.5515695067264574,824.3633065644071,113.0
4033614723417828608,4602.23981649,-0.1928604333377133,-5.899547391654923,115.0,516,0.22286821705426357,1841.840264766035,61.0
4033639786957934336,2848.14185731,0.40883910048976774,0.0,25.0,149,0.16778523489932887,1139.1961731776369,86.0
4034359562055356161,5284.65441593,0.2351774040957675,-0.9094130607587046,391.0,799,0.48936170212765956,2113.9631383755936,55.0
4034786679304751616,2521.07586938,0.5650369428942806,0.0,123.0,321,0.38317757009345793,1008.4381765918777,96.0
4035034554469394176,2517.32079973,0.28025348249784154,-0.19867054909946028,66.0,395,0.1670886075949367,1006.868838907329,97.0
4035430878731345664,2493.75041995,0.8564234358224778,0.0,43.0,89,0.48314606741573035,997.6054096174882,99.0
4036548677626662656,3296.87667987,0.73528232929118,0.0,68.0,147,0.46258503401360546,1318.8175151501887,74.0
4037073643537925121,1540.4004996200001,0.26475869219795123,0.0,83.0,446,0.1860986547085202,616.0582373211302,123.0
4037121179310444801,7237.92173826,0.21813755740184437,-0.0002258654529354968,772.0,1595,0.48401253918495296,2895.08258299823,44.0
4037179073830813185,2331.43490998,0.3458677854977175,0.0,31.0,73,0.4246575342465753,932.520190081074,106.0
4037282461943784704,4760.3656195,0.34999399460825376,-4.6910586496157626e-05,136.0,504,0.2698412698412698,1904.078239507484,59.0
4037511388357114368,3552.34051692,0.16440134006068743,-6312105393799991.0,413.0,953,0.4333683105981112,1262421078761419.0,16.0
4037717032428033792,1897.3229995,0.518741267825256,0.0,102.0,317,0.3217665615141956,758.9169988364989,117.0
4037785885739608577,1934.5792352600001,0.39255034729397537,0.0,59.0,254,0.23228346456692914,773.7726875546449,116.0
4038768306117031680,1741.91425988,0.39128370354029396,0.0,22.0,100,0.22,696.705089063062,119.0
4039129759104249600,1264.28919972,0.5462186666098218,0.0,59.0,133,0.44360902255639095,505.7239063902386,133.0
4039279455324236544,1038.80741926,0.8231767993495985,0.0,181.0,327,0.5535168195718655,415.6252724257621,135.0
4040382575336130560,0.0,,0.0,0.0,76,0.0,,
4040843843196854529,2151.70406,0.6750333931271851,0.0,19.0,59,0.3220338983050847,860.7163374077687,110.0
4041804592937345281,-776.34299969,-0.5377102497991816,-0.18255012096931933,85.0,368,0.23097826086956522,-310.838905100659,145.0
4041860229502600193,2327.33599982,0.7865856310949496,0.0,38.0,97,0.3917525773195876,931.0095508750603,107.0
